#Rev: sensefly/geoinfo/3
fileName	latitude	longitude	altitude_wgs84
DSC03757.JPG	35.9890103839	139.1096346768	448.5882263184	
DSC03758.JPG	35.9888273029	139.1091896968	449.4713745117	
DSC03759.JPG	35.9886532552	139.1087634220	450.1123962402	
DSC03760.JPG	35.9884897144	139.1083297575	449.6345825195	
DSC03761.JPG	35.9883154928	139.1079094620	450.4524536133	
DSC03762.JPG	35.9881504228	139.1074625009	451.1998596191	
DSC03763.JPG	35.9879578005	139.1070071337	451.2253112793	
DSC03764.JPG	35.9877662397	139.1065524751	451.2200317383	
DSC03765.JPG	35.9876008198	139.1060851683	451.3410034180	
DSC03766.JPG	35.9874026592	139.1056261734	450.0793457031	
DSC03767.JPG	35.9872223654	139.1051538039	450.3216857910	
DSC03768.JPG	35.9870437529	139.1047081234	451.7412719727	
DSC03769.JPG	35.9868896081	139.1042489108	452.1590881348	
DSC03770.JPG	35.9866862426	139.1038349729	451.7862243652	
DSC03771.JPG	35.9865220354	139.1033692052	451.5049743652	
DSC03772.JPG	35.9863236366	139.1029179669	451.5828552246	
DSC03773.JPG	35.9861288499	139.1024317636	453.4753417969	
DSC03774.JPG	35.9859390249	139.1019561407	454.1114501953	
DSC03775.JPG	35.9857794600	139.1014587045	454.9901123047	
DSC03776.JPG	35.9855701104	139.1010048657	453.0272521973	
DSC03777.JPG	35.9853955227	139.1005497539	450.0809326172	
DSC03778.JPG	35.9852169045	139.1001056171	448.8917846680	
DSC03779.JPG	35.9850231433	139.0996420284	449.2810058594	
DSC03780.JPG	35.9857661161	139.0993656960	448.5121459961	
DSC03781.JPG	35.9859353168	139.0997989758	448.6578674316	
DSC03782.JPG	35.9861266986	139.1002364056	450.4212951660	
DSC03783.JPG	35.9862911874	139.1006542253	450.3290100098	
DSC03784.JPG	35.9864449379	139.1010930502	451.4214172363	
DSC03785.JPG	35.9866029070	139.1015074057	448.2165222168	
DSC03786.JPG	35.9867825508	139.1019137051	447.8170471191	
DSC03787.JPG	35.9869255437	139.1023515834	446.6772155762	
DSC03788.JPG	35.9871425188	139.1027575581	445.8474426270	
DSC03789.JPG	35.9872766122	139.1031884518	447.8964538574	
DSC03790.JPG	35.9874371443	139.1036084948	448.5235900879	
DSC03791.JPG	35.9876184951	139.1040305244	448.6634216309	
DSC03792.JPG	35.9877772159	139.1044545097	449.2738647461	
DSC03793.JPG	35.9879504600	139.1048628837	449.2738952637	
DSC03794.JPG	35.9881127629	139.1052831478	449.6838073730	
DSC03795.JPG	35.9882563975	139.1057275670	448.9871826172	
DSC03796.JPG	35.9884504807	139.1061388217	450.4055786133	
DSC03797.JPG	35.9886231997	139.1065468289	450.9619140625	
DSC03798.JPG	35.9887664757	139.1069762415	449.9143981934	
DSC03799.JPG	35.9889454640	139.1073976179	449.7236938477	
DSC03800.JPG	35.9891224771	139.1078076204	449.8072204590	
